Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]	interval_times[10]
1300	-179.3075	-184.3469	5.039364	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1310	-223.6095	-182.8303	-40.77924	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1320	-188.7012	-181.074	-7.627169	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1330	-214.7082	-181.2928	-33.41537	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1340	-226.8032	-178.6345	-48.16869	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1350	-216.3434	-180.9344	-35.40903	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1360	-217.5615	-180.948	-36.61349	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1370	-193.1849	-177.5988	-15.58609	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1380	-184.1251	-182.5526	-1.572493	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1390	-203.73	-179.6308	-24.0992	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1400	-218.0685	-181.7173	-36.35123	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1410	-211.7357	-180.9079	-30.82775	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1420	-216.1591	-185.5703	-30.58877	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1430	-217.6453	-181.8599	-35.78547	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1440	-200.901	-180.5483	-20.3527	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1450	-202.3286	-181.8207	-20.50789	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1460	-183.5819	-179.8694	-3.712462	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1470	-193.7375	-181.6342	-12.10327	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1480	-215.1079	-182.9562	-32.15172	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1490	-215.9309	-178.6749	-37.25597	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1500	-218.263	-182.6243	-35.63862	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1510	-221.2617	-181.5845	-39.67728	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1520	-211.1421	-178.1905	-32.95167	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1530	-188.7707	-180.3075	-8.463268	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1540	-206.9133	-181.9356	-24.97765	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1550	-191.6689	-182.0406	-9.628255	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1560	-201.8298	-180.1315	-21.69828	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1570	-206.3507	-179.5454	-26.80523	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1580	-182.1278	-181.7635	-0.3642198	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1590	-213.3156	-179.8527	-33.46294	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1600	-214.9311	-182.2211	-32.71001	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1610	-219.4489	-183.3953	-36.05363	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1620	-205.1793	-181.7765	-23.40275	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1630	-212.4108	-181.6277	-30.78312	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1640	-199.8218	-180.2008	-19.62101	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1650	-206.3501	-178.9626	-27.38746	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1660	-209.9881	-180.9523	-29.03579	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1670	-214.7163	-177.9456	-36.77068	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1680	-202.1122	-180.17	-21.94215	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1690	-202.6925	-180.211	-22.48154	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1700	-225.1538	-185.8424	-39.31136	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1710	-208.955	-179.0769	-29.8781	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1720	-203.9508	-182.1779	-21.7729	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1730	-229.842	-180.1945	-49.64744	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1740	-227.9939	-180.7598	-47.23418	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1750	-200.1315	-180.2746	-19.85685	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1760	-215.3194	-181.5312	-33.7882	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
