Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
260	0	2.365044	0	2.365044	0.04756577
261	1	3.200348	0	3.200348	0.02720679
262	0	2.628414	0	2.628414	0.01097429
263	1	2.752194	0	2.752194	0.03929999
264	0	3.280424	0	3.280424	0.02205811
265	1	1.454965	0	1.454965	0.06599417
266	0	2.972393	0	2.972393	0.03407965
267	1	2.488769	0	2.488769	0.04499203
268	0	3.270433	0	3.270433	0.0196802
269	1	3.228993	0	3.228993	0.01775342
270	0	1.830922	0	1.830922	0.05840327
271	1	3.141052	0	3.141052	0.02931661
272	0	0.9686301	0	0.9686301	0.07596126
273	1	2.832243	0	2.832243	0.03747407
274	0	2.610148	0	2.610148	0.01087244
275	1	2.631456	0	2.631456	0.04195592
276	0	3.280689	0	3.280689	0.02197742
277	1	3.06953	0	3.06953	0.03147842
278	0	2.936614	0	2.936614	0.03497732
279	1	3.264884	0	3.264884	0.02389909
280	0	3.173953	0	3.173953	0.0281981
281	1	2.923796	0	2.923796	0.03529296
282	0	3.105927	0	3.105927	0.03041443
283	1	-2.463717	0	-2.463717	0.1572792
284	0	3.2813	0	3.2813	0.02170508
285	1	1.755362	0	1.755362	0.05992535
286	0	2.216787	0	2.216787	0.05060394
287	1	3.172548	0	3.172548	0.01632521
288	0	2.773674	0	2.773674	0.03881605
289	1	1.999358	0	1.999358	0.05500868
290	0	2.838413	0	2.838413	0.03733056
291	1	2.991978	0	2.991978	0.03357658
292	0	1.103127	0	1.103127	0.0731813
293	1	2.975098	0	2.975098	0.03401068
294	0	2.922561	0	2.922561	0.03532321
295	1	3.194036	0	3.194036	0.01679767
296	0	2.88908	0	2.88908	0.03613405
297	1	3.168401	0	3.168401	0.02839459
298	0	1.895574	0	1.895574	0.05710096
299	1	2.8628	0	2.8628	0.03675885
300	0	3.28075	0	3.28075	0.02100275
301	1	3.274336	0	3.274336	0.02303495
302	0	3.244232	0	3.244232	0.01829403
303	1	2.877779	0	2.877779	0.0364039
304	0	3.191542	0	3.191542	0.02754933
305	1	3.267656	0	3.267656	0.02367671
306	0	3.242717	0	3.242717	0.02528959
307	1	3.194007	0	3.194007	0.02745479
308	0	3.016431	0	3.016431	0.03293497
309	1	3.116426	0	3.116426	0.03009467
310	0	-0.4603594	0	-0.4603594	0.1071029
311	1	3.228117	0	3.228117	0.02601682
312	0	3.281461	0	3.281461	0.02143588
313	1	3.225356	0	3.225356	0.02614465
314	0	3.046373	0	3.046373	0.0321256
315	1	2.954759	0	2.954759	0.0345253
316	0	3.233976	0	3.233976	0.02573621
317	1	3.209491	0	3.209491	0.02683576
318	0	0.6722111	0	0.6722111	0.08216595
319	1	3.106198	0	3.106198	0.01516653
320	0	-0.4617223	0	-0.4617223	0.1071343
321	1	3.09111	0	3.09111	0.03085532
322	0	3.208497	0	3.208497	0.02687691
323	1	1.570751	0	1.570751	0.06364997
324	0	3.140558	0	3.140558	0.02933266
325	1	2.982961	0	2.982961	0.03380931
326	0	2.716368	0	2.716368	0.04009869
327	1	3.280521	0	3.280521	0.02202978
328	0	2.900067	0	2.900067	0.03586993
329	1	3.02208	0	3.02208	0.01406636
330	0	2.261876	0	2.261876	0.049684
331	1	3.064541	0	3.064541	0.03161958
332	0	-1.021263	0	-1.021263	0.1203045
333	1	2.791883	0	2.791883	0.01200852
334	0	2.689055	0	2.689055	0.01133032
335	1	2.990541	0	2.990541	0.03361379
336	0	2.875916	0	2.875916	0.01265239
337	1	2.970116	0	2.970116	0.03413758
338	0	2.852382	0	2.852382	0.03700401
339	1	2.500197	0	2.500197	0.01030475
340	0	1.912226	0	1.912226	0.05676546
341	1	2.688817	0	2.688817	0.01132887
342	0	3.272326	0	3.272326	0.02324955
343	1	3.17672	0	3.17672	0.02809879
344	0	2.759414	0	2.759414	0.01178292
345	1	3.264287	0	3.264287	0.01925926
346	0	2.300707	0	2.300707	0.04888912
347	1	2.819358	0	2.819358	0.03777237
348	0	3.218178	0	3.218178	0.01742466
349	1	0.2410651	0	0.2410651	0.09141121
350	0	2.787562	0	2.787562	0.03850095
351	1	3.281407	0	3.281407	0.02161086
352	0	2.253453	0	2.253453	0.04985609
353	1	2.989407	0	2.989407	0.03364314
354	0	2.984607	0	2.984607	0.03376696
355	1	2.910397	0	2.910397	0.03561987
356	0	3.246303	0	3.246303	0.02509434
357	1	2.205548	0	2.205548	0.05083281
358	0	3.211843	0	3.211843	0.02673738
359	1	3.026596	0	3.026596	0.0141185
360	0	1.443718	0	1.443718	0.06622235
361	1	3.102303	0	3.102303	0.03052336
362	0	1.474125	0	1.474125	0.0656057
363	1	3.199469	0	3.199469	0.02724161
364	0	1.091037	0	1.091037	0.07343036
365	1	2.933235	0	2.933235	0.03506082
366	0	3.020133	0	3.020133	0.03283639
367	1	3.233146	0	3.233146	0.0178904
368	0	3.279817	0	3.279817	0.02221118
369	1	1.790344	0	1.790344	0.05922061
370	0	3.225371	0	3.225371	0.01763916
371	1	3.273745	0	3.273745	0.02310071
372	0	3.100704	0	3.100704	0.03057118
373	1	2.522616	0	2.522616	0.04427954
374	0	2.54916	0	2.54916	0.01054852
375	1	1.935766	0	1.935766	0.05629107
376	0	2.913037	0	2.913037	0.01297
377	1	2.170593	0	2.170593	0.05154356
378	0	2.618152	0	2.618152	0.01091677
379	1	3.281398	0	3.281398	0.02162158
380	0	2.962667	0	2.962667	0.01343454
381	1	3.176379	0	3.176379	0.02811106
382	0	3.237083	0	3.237083	0.02558173
383	1	2.652898	0	2.652898	0.0111146
384	0	3.252384	0	3.252384	0.02474277
385	1	2.580996	0	2.580996	0.04303999
386	0	2.194326	0	2.194326	0.05106116
387	1	1.433774	0	1.433774	0.06642414
388	0	3.20719	0	3.20719	0.01712381
389	1	3.272069	0	3.272069	0.0198131
390	0	1.531455	0	1.531455	0.06444468
391	1	2.928129	0	2.928129	0.03518658
392	0	-1.392702	0	-1.392702	0.1293942
393	1	1.4345	0	1.4345	0.0664094
394	0	3.201065	0	3.201065	0.01696786
395	1	1.9784	0	1.9784	0.05543149
396	0	-0.07552749	0	-0.07552749	0.09838772
397	1	3.206524	0	3.206524	0.02695806
398	0	-0.2635914	0	-0.2635914	0.1026134
399	1	3.219372	0	3.219372	0.02641341
400	0	-0.4107287	0	-0.4107287	0.1059638
401	1	-0.1754752	0	-0.1754752	0.1006257
402	0	2.982878	0	2.982878	0.03381145
403	1	3.233086	0	3.233086	0.01788838
404	0	3.017264	0	3.017264	0.03291281
405	1	2.125908	0	2.125908	0.05245017
406	0	2.534243	0	2.534243	0.04403379
407	1	1.744679	0	1.744679	0.0601406
408	0	2.766325	0	2.766325	0.03898209
409	1	2.746795	0	2.746795	0.01169827
410	0	3.259057	0	3.259057	0.0189635
411	1	3.27272	0	3.27272	0.02320937
412	0	2.780058	0	2.780058	0.01192502
413	1	3.187701	0	3.187701	0.02769475
414	0	2.443653	0	2.443653	0.04593565
415	1	2.969513	0	2.969513	0.03415289
416	0	2.701543	0	2.701543	0.04042635
417	1	0.496725	0	0.496725	0.08589544
418	0	2.274565	0	2.274565	0.04942455
419	1	2.124484	0	2.124484	0.05247902
420	0	2.767068	0	2.767068	0.03896531
421	1	2.721755	0	2.721755	0.01153492
422	0	1.846476	0	1.846476	0.05808997
423	1	1.523282	0	1.523282	0.06461008
424	0	2.365138	0	2.365138	0.04756384
425	1	2.262207	0	2.262207	0.04967725
426	0	2.571697	0	2.571697	0.04323842
427	1	3.044479	0	3.044479	0.03217766
428	0	2.995098	0	2.995098	0.03349557
429	1	3.277938	0	3.277938	0.02256063
430	0	3.269293	0	3.269293	0.02353576
431	1	3.270652	0	3.270652	0.02341215
432	0	0.2681855	0	0.2681855	0.09082125
433	1	3.200193	0	3.200193	0.02721295
434	0	3.245745	0	3.245745	0.01835433
435	1	2.82755	0	2.82755	0.03758294
436	0	3.265888	0	3.265888	0.01935958
437	1	3.257223	0	3.257223	0.0244398
438	0	3.089534	0	3.089534	0.01492344
439	1	0.868335	0	0.868335	0.07804809
440	0	3.232963	0	3.232963	0.01788423
441	1	-2.220872	0	-2.220872	0.1507293
442	0	0.9097329	0	0.9097329	0.07718524
443	1	0.6126604	0	0.6126604	0.0834266
444	0	3.213006	0	3.213006	0.01727941
445	1	3.266671	0	3.266671	0.0237578
446	0	2.919135	0	2.919135	0.03540701
447	1	1.666898	0	1.666898	0.06170866
448	0	1.936296	0	1.936296	0.0562804
449	1	-2.261647	0	-2.261647	0.1518195
450	0	3.161601	0	3.161601	0.02863058
451	1	2.087024	0	2.087024	0.05323754
452	0	2.265309	0	2.265309	0.04961384
453	1	2.520792	0	2.520792	0.04431805
454	0	2.629679	0	2.629679	0.04199432
455	1	2.83327	0	2.83327	0.03745021
456	0	3.073569	0	3.073569	0.03136335
457	1	2.089375	0	2.089375	0.05318995
458	0	2.314162	0	2.314162	0.04861306
459	1	2.725661	0	2.725661	0.03989246
460	0	1.902508	0	1.902508	0.008095983
461	1	3.265686	0	3.265686	0.0238366
462	0	3.041173	0	3.041173	0.03226824
463	1	2.608789	0	2.608789	0.04244448
464	0	3.012451	0	3.012451	0.0330405
465	1	1.766075	0	1.766075	0.05970949
466	0	3.280765	0	3.280765	0.02195189
467	1	2.918416	0	2.918416	0.03542458
468	0	2.954949	0	2.954949	0.03452053
469	1	3.016545	0	3.016545	0.03293194
470	0	3.104074	0	3.104074	0.0151347
471	1	3.025661	0	3.025661	0.01410765
472	0	3.229364	0	3.229364	0.01776541
473	1	3.275724	0	3.275724	0.02016453
474	0	3.273813	0	3.273813	0.02309324
475	1	3.262402	0	3.262402	0.01914752
476	0	3.28032	0	3.28032	0.02087914
477	1	3.118601	0	3.118601	0.03002762
478	0	2.421066	0	2.421066	0.04640574
479	1	3.031099	0	3.031099	0.03254203
480	0	2.98334	0	2.98334	0.01364389
481	1	3.103349	0	3.103349	0.03049198
482	0	2.972233	0	2.972233	0.03408373
483	1	2.038073	0	2.038073	0.05422709
484	0	2.451568	0	2.451568	0.04577057
485	1	1.621898	0	1.621898	0.06261677
486	0	3.082483	0	3.082483	0.0148249
487	1	3.158151	0	3.158151	0.02874848
488	0	2.763191	0	2.763191	0.03905273
489	1	3.011175	0	3.011175	0.0139431
490	0	0.8071438	0	0.8071438	0.07932745
491	1	3.234581	0	3.234581	0.02570647
492	0	2.948302	0	2.948302	0.01329487
493	1	2.78293	0	2.78293	0.03860623
494	0	1.844265	0	1.844265	0.05813451
495	1	1.348253	0	1.348253	0.06816269
496	0	2.367862	0	2.367862	0.04750761
497	1	1.62814	0	1.62814	0.06249076
498	0	2.399938	0	2.399938	0.009844499
499	1	3.280183	0	3.280183	0.02084503
500	0	0.649945	0	0.649945	0.08263673
501	1	3.27937	0	3.27937	0.02067322
502	0	2.465548	0	2.465548	0.04547852
503	1	1.695642	0	1.695642	0.06112898
504	0	2.998029	0	2.998029	0.01379915
505	1	3.045778	0	3.045778	0.03214198
506	0	3.243916	0	3.243916	0.02522521
507	1	3.246939	0	3.246939	0.01840296
508	0	2.929984	0	2.929984	0.03514094
509	1	2.942346	0	2.942346	0.03483521
510	0	3.186637	0	3.186637	0.01662748
511	1	3.154866	0	3.154866	0.01597931
