Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
1340	-200.9789	-160.9706	-40.00832	0.00204287	0.00350175	0.00599085	0.00709565	0.0890111	0.0430361	0.159006	0.794183	1.31649	1.44197	2.3418
1350	-207.4249	-158.5869	-48.83798	0.000678137	0.000912645	0.000165009	0.00237576	0.142253	0.0803242	0.251202	0.8224	1.28855	1.54877	2.52564
1360	-204.9153	-161.7961	-43.11919	0.00139625	0.00180487	0.000329445	0.00395211	0.125183	0.0267553	0.101982	0.854446	2.2264	1.99119	2.54932
1370	-206.2316	-162.2998	-43.93183	0.00162462	0.00684308	0.00367981	0.00349564	0.0194678	0.00541182	0.075927	0.70739	1.57263	1.97462	2.31962
1380	-206.8756	-166.2806	-40.59494	0.000115618	0.000585963	0.00229825	0.00293214	0.0404407	0.0655037	0.0680443	1.05666	1.41859	1.9166	2.25252
1390	-216.0606	-160.124	-55.9366	0.000209946	0.00468423	0.00314456	0.0181289	0.179703	0.00223247	0.244107	0.937155	1.21028	1.45455	1.99358
1400	-206.3426	-160.3065	-46.03614	0.000447144	0.00104721	0.00136623	0.0104484	0.0290883	0.0240826	0.0852027	0.583422	1.36564	0.851316	1.84917
1410	-205.8892	-163.0025	-42.88668	0.00122912	0.00450978	0.0127805	0.0259487	0.0265327	0.0211193	0.1432	0.673611	1.8209	0.983955	1.97901
1420	-208.1075	-162.5871	-45.52037	0.0019238	0.0125067	0.00861337	0.0390093	0.0890401	0.042415	0.0968967	0.4825	1.76919	1.03467	1.8266
1430	-208.0495	-158.6358	-49.41371	0.00409193	0.00601706	0.0119895	0.033125	0.135541	0.0162382	0.201913	0.614538	1.33086	1.07207	1.79016
1440	-205.2029	-163.0758	-42.12716	0.00894014	0.00976781	0.0175695	0.0348021	0.0507791	0.0944345	0.309278	0.472398	0.790507	1.13406	1.93033
1450	-217.6953	-166.7567	-50.93859	0.0206874	0.0212801	0.0226147	0.0728366	0.0569422	0.030232	0.26103	0.34231	0.259269	1.22588	1.36757
1460	-214.1536	-159.8793	-54.27428	0.00756514	0.0208511	0.0294917	0.0605784	0.0762485	0.0583413	0.352806	0.559378	0.43944	1.09958	1.61954
1470	-220.9735	-163.2019	-57.77162	0.00107931	0.00312757	0.0255708	0.0427316	0.088135	0.108588	0.37935	0.500248	0.47885	0.670942	1.75524
1480	-219.7714	-165.7034	-54.06806	0.00193461	0.00555201	0.00346223	0.00666486	0.0194548	0.0296921	0.214565	0.625603	0.641732	0.58494	1.26613
1490	-219.0216	-164.18	-54.84164	0.00742359	0.00229249	0.00353343	0.00433134	0.0105447	0.0242121	0.0849427	0.50227	0.732468	0.81408	1.37443
1500	-220.7729	-163.8662	-56.90663	0.000408147	0.000711228	0.0104549	0.0277213	0.0162188	0.00526414	0.113438	0.536387	0.786701	0.877403	0.933053
1510	-219.8435	-160.0773	-59.76625	0.000173658	0.000933665	0.00125202	0.0401317	0.0983821	0.00554115	0.174682	0.985678	1.23612	1.19733	1.5336
1520	-207.5866	-163.8682	-43.71841	0.0109525	0.0148599	0.0193929	0.0250665	0.109478	0.0978337	0.182639	0.967731	1.28331	1.03144	1.32059
1530	-208.1195	-165.2289	-42.89059	0.0124786	0.0312637	0.0463143	0.0675372	0.072061	0.116449	0.237462	0.932687	1.33672	1.09909	1.39557
1540	-211.9984	-164.1458	-47.85263	0.00383509	0.00449571	0.0947352	0.198311	0.0829369	0.0694878	0.161498	1.22063	0.98179	1.00591	1.60928
1550	-210.4719	-166.6461	-43.82584	0.0315314	0.0365921	0.0657576	0.129378	0.0774169	0.0716468	0.17102	1.06708	1.02631	1.00738	1.58438
1560	-209.125	-163.9186	-45.20644	0.0403239	0.0509657	0.130932	0.195995	0.190979	0.0860103	0.209651	1.06942	0.659623	1.33099	1.22999
1570	-204.7699	-164.6046	-40.16527	0.00779461	0.00563236	0.0599914	0.260386	0.202009	0.265154	0.616365	0.980069	1.17662	1.47254	1.36323
1580	-201.4787	-160.9926	-40.48607	0.0380243	0.0763619	0.0504385	0.222528	0.199378	0.179116	0.50731	1.03605	1.02257	1.76266	1.18669
1590	-207.1986	-160.5286	-46.66998	0.0187522	0.0102583	0.0539004	0.0932016	0.248158	0.223841	0.415565	0.660144	0.6667	1.85574	1.11883
1600	-208.4885	-168.6963	-39.79221	0.0132568	0.0192682	0.063709	0.0902378	0.217542	0.445016	0.498356	0.79004	0.692884	2.32794	1.38478
1610	-203.7189	-163.4364	-40.28246	0.00906645	0.025487	0.186624	0.123777	0.19345	0.514466	0.523851	0.83331	0.700136	2.64603	1.5621
1620	-202.5975	-164.2334	-38.36412	0.0256326	0.032187	0.0324568	0.0788577	0.221814	0.543738	0.507938	0.632557	0.654861	2.81374	1.61649
